"","Date","wy_doy","waterYear","Flow","cumulative_dis","cond_uScm_impute","temperature_C_impute","ice_or_no","ice_presence"
"2628",2008-10-23,23,2009,2.97,85.35,19,2.6,NA,NA
"2629",2008-10-24,24,2009,2.84,88.19,19.2,2.34,NA,NA
"2630",2008-10-25,25,2009,2.61,90.8,19.4,2.08,NA,NA
"2631",2008-10-26,26,2009,2.48,93.28,19.6,1.82,NA,NA
"2632",2008-10-27,27,2009,2.45,95.73,19.8,1.56,NA,NA
"2633",2008-10-28,28,2009,2.45,98.18,20,1.3,NA,NA
"2634",2008-10-29,29,2009,2.32,100.5,20,1.12857142857143,NA,NA
"2635",2008-10-30,30,2009,2.19,102.69,20,0.957142857142857,NA,NA
"2636",2008-10-31,31,2009,2.13,104.82,20,0.785714285714286,NA,NA
"2637",2008-11-01,32,2009,2.13,106.95,20,0.614285714285714,NA,NA
"2638",2008-11-02,33,2009,2.13,109.08,20,0.442857142857143,NA,NA
"2639",2008-11-03,34,2009,2,111.08,20,0.271428571428572,NA,NA
"2640",2008-11-04,35,2009,2,113.08,20,0.1,NA,NA
"2641",2008-11-05,36,2009,2,115.08,20.2857142857143,0.128571428571429,NA,NA
"2642",2008-11-06,37,2009,1.94,117.02,20.5714285714286,0.157142857142857,NA,NA
"2643",2008-11-07,38,2009,1.87,118.89,20.8571428571429,0.185714285714286,NA,NA
"2644",2008-11-08,39,2009,1.74,120.63,21.1428571428571,0.214285714285714,NA,NA
"2645",2008-11-09,40,2009,1.71,122.34,21.4285714285714,0.242857142857143,NA,NA
"2646",2008-11-10,41,2009,1.68,124.02,21.7142857142857,0.271428571428571,NA,NA
"2647",2008-11-11,42,2009,1.65,125.67,22,0.3,NA,NA
"2648",2008-11-12,43,2009,1.61,127.28,22.2857142857143,0.5,NA,NA
"2649",2008-11-13,44,2009,1.58,128.86,22.5714285714286,0.7,NA,NA
"2650",2008-11-14,45,2009,1.55,130.41,22.8571428571429,0.9,NA,NA
"2651",2008-11-15,46,2009,1.52,131.93,23.1428571428571,1.1,NA,NA
"2652",2008-11-16,47,2009,1.49,133.42,23.4285714285714,1.3,NA,NA
"2653",2008-11-17,48,2009,1.46,134.88,23.7142857142857,1.5,NA,NA
"2654",2008-11-18,49,2009,1.43,136.31,24,1.7,NA,NA
"2655",2008-11-19,50,2009,1.4,137.71,24,1.68571428571429,NA,NA
"2656",2008-11-20,51,2009,1.37,139.08,24,1.67142857142857,NA,NA
"2657",2008-11-21,52,2009,1.34,140.42,24,1.65714285714286,NA,NA
"2658",2008-11-22,53,2009,1.31,141.73,24,1.64285714285714,NA,NA
"2659",2008-11-23,54,2009,1.28,143.01,24,1.62857142857143,NA,NA
"2660",2008-11-24,55,2009,1.25,144.26,24,1.61428571428571,NA,NA
"2661",2008-11-25,56,2009,1.22,145.48,24,1.6,NA,NA
"2662",2008-11-26,57,2009,1.19,146.67,24,1.48571428571429,NA,NA
"2663",2008-11-27,58,2009,1.16,147.83,24,1.37142857142857,NA,NA
"2664",2008-11-28,59,2009,1.13,148.96,24,1.25714285714286,NA,NA
"2665",2008-11-29,60,2009,1.1,150.06,24,1.14285714285714,NA,NA
"2666",2008-11-30,61,2009,1.07,151.13,24,1.02857142857143,NA,NA
"2667",2008-12-01,62,2009,1.04,152.17,24,0.914285714285714,NA,NA
"2668",2008-12-02,63,2009,1.02,153.19,24,0.8,NA,NA
"2669",2008-12-03,64,2009,0.99,154.18,24,0.742857142857143,NA,NA
"2670",2008-12-04,65,2009,0.96,155.14,24,0.685714285714286,NA,NA
"2671",2008-12-05,66,2009,0.93,156.07,24,0.628571428571429,NA,NA
"2672",2008-12-06,67,2009,0.91,156.98,24,0.571428571428572,NA,NA
"2673",2008-12-07,68,2009,0.88,157.86,24,0.514285714285714,NA,NA
"2674",2008-12-08,69,2009,0.85,158.71,24,0.457142857142857,NA,NA
"2675",2008-12-09,70,2009,0.83,159.54,24,0.4,NA,NA
"2676",2008-12-10,71,2009,0.8,160.34,24.5,0.45,NA,NA
"2677",2008-12-11,72,2009,0.77,161.11,25,0.5,NA,NA
"2678",2008-12-12,73,2009,0.75,161.86,25.2,0.42,NA,NA
"2679",2008-12-13,74,2009,0.72,162.58,25.4,0.34,NA,NA
"2680",2008-12-14,75,2009,0.7,163.28,25.6,0.26,NA,NA
"2681",2008-12-15,76,2009,0.67,163.95,25.8,0.18,NA,NA
"424",2009-09-14,349,2009,2.8,2007.65,12,9.85714285714286,NA,NA
"425",2009-09-15,350,2009,3.03,2010.68,12,9.4,NA,NA
"426",2009-09-16,351,2009,3.08,2013.76,12,8.64285714285714,NA,NA
"427",2009-09-17,352,2009,3.04,2016.8,12,7.88571428571429,NA,NA
"428",2009-09-18,353,2009,2.88,2019.68,12,7.12857142857143,NA,NA
"429",2009-09-19,354,2009,2.74,2022.42,12,6.37142857142857,NA,NA
"430",2009-09-20,355,2009,2.76,2025.18,12,5.61428571428571,NA,NA
"431",2009-09-21,356,2009,2.57,2027.75,12,4.85714285714286,NA,NA
"432",2009-09-22,357,2009,2.42,2030.17,12,4.1,NA,NA
"433",2009-09-23,358,2009,2.33,2032.5,14,4.98571428571429,NA,NA
"434",2009-09-24,359,2009,2.22,2034.72,16,5.87142857142857,NA,NA
"435",2009-09-25,360,2009,2.04,2036.76,18,6.75714285714286,NA,NA
"436",2009-09-26,361,2009,1.63,2038.39,20,7.64285714285714,NA,NA
"437",2009-09-27,362,2009,1.53,2039.92,22,8.52857142857143,NA,NA
"438",2009-09-28,363,2009,1.59,2041.51,24,9.41428571428571,NA,NA
"439",2009-09-29,364,2009,1.42,2042.93,26,10.3,NA,NA
"440",2009-09-30,365,2009,1.07,2044,NA,NA,NA,NA
"2682",2009-10-01,1,2010,1.02,1.02,NA,NA,NA,NA
"2683",2009-10-02,2,2010,1.26,2.28,NA,NA,NA,NA
"2684",2009-10-03,3,2010,1.33,3.61,NA,NA,NA,NA
"2685",2009-10-04,4,2010,1.54,5.15,NA,NA,NA,NA
"2686",2009-10-05,5,2010,1.45,6.6,NA,NA,NA,NA
"2687",2009-10-06,6,2010,1.33,7.93,9,3.3,NA,NA
"2688",2009-10-07,7,2010,1.38,9.31,9.14285714285714,3.32857142857143,NA,NA
"2689",2009-10-08,8,2010,1.35,10.66,9.28571428571429,3.35714285714286,NA,NA
"2690",2009-10-09,9,2010,1.26,11.92,9.42857142857143,3.38571428571429,NA,NA
"2691",2009-10-10,10,2010,1.19,13.11,9.57142857142857,3.41428571428571,NA,NA
"2692",2009-10-11,11,2010,1.26,14.37,9.71428571428571,3.44285714285714,NA,NA
"2693",2009-10-12,12,2010,1.19,15.56,9.85714285714286,3.47142857142857,NA,NA
"2694",2009-10-13,13,2010,1.3,16.86,10,3.5,NA,NA
"2695",2009-10-14,14,2010,1.48,18.34,10.1428571428571,3.55714285714286,NA,NA
"2696",2009-10-15,15,2010,1.36,19.7,10.2857142857143,3.61428571428571,NA,NA
"2697",2009-10-16,16,2010,1.27,20.97,10.4285714285714,3.67142857142857,NA,NA
"2698",2009-10-17,17,2010,1.21,22.18,10.5714285714286,3.72857142857143,NA,NA
"2699",2009-10-18,18,2010,1.28,23.46,10.7142857142857,3.78571428571429,NA,NA
"2700",2009-10-19,19,2010,1.31,24.77,10.8571428571429,3.84285714285714,NA,NA
"2701",2009-10-20,20,2010,1.22,25.99,11,3.9,NA,NA
"2702",2009-10-21,21,2010,1.04,27.03,10.8571428571429,3.82857142857143,NA,NA
"2703",2009-10-22,22,2010,0.98,28.01,10.7142857142857,3.75714285714286,NA,NA
"2704",2009-10-23,23,2010,0.9,28.91,10.5714285714286,3.68571428571429,NA,NA
"2705",2009-10-24,24,2010,0.84,29.75,10.4285714285714,3.61428571428571,NA,NA
"2706",2009-10-25,25,2010,0.66,30.41,10.2857142857143,3.54285714285714,NA,NA
"2707",2009-10-26,26,2010,0.67,31.08,10.1428571428571,3.47142857142857,NA,NA
"2708",2009-10-27,27,2010,0.65,31.73,10,3.4,NA,NA
"2709",2009-10-28,28,2010,0.62,32.35,10.1428571428571,3.3,NA,NA
"2710",2009-10-29,29,2010,0.59,32.94,10.2857142857143,3.2,NA,NA
"2711",2009-10-30,30,2010,0.57,33.51,10.4285714285714,3.1,NA,NA
"2712",2009-10-31,31,2010,0.56,34.07,10.5714285714286,3,NA,NA
"2713",2009-11-01,32,2010,0.57,34.64,10.7142857142857,2.9,NA,NA
"2714",2009-11-02,33,2010,0.57,35.21,10.8571428571429,2.8,NA,NA
"2715",2009-11-03,34,2010,0.57,35.78,11,2.7,NA,NA
"2716",2009-11-04,35,2010,0.55,36.33,10.8571428571429,2.82857142857143,NA,NA
"2717",2009-11-05,36,2010,0.52,36.85,10.7142857142857,2.95714285714286,NA,NA
"2718",2009-11-06,37,2010,0.5,37.35,10.5714285714286,3.08571428571429,NA,NA
"2719",2009-11-07,38,2010,0.46,37.81,10.4285714285714,3.21428571428571,NA,NA
"2720",2009-11-08,39,2010,0.43,38.24,10.2857142857143,3.34285714285714,NA,NA
"2721",2009-11-09,40,2010,0.46,38.7,10.1428571428571,3.47142857142857,NA,NA
"2722",2009-11-10,41,2010,0.44,39.14,10,3.6,NA,NA
"2723",2009-11-11,42,2010,0.42,39.56,10.1428571428571,3.37142857142857,NA,NA
"2724",2009-11-12,43,2010,0.42,39.98,10.2857142857143,3.14285714285714,NA,NA
"2725",2009-11-13,44,2010,0.39,40.37,10.4285714285714,2.91428571428571,NA,NA
"2726",2009-11-14,45,2010,0.42,40.79,10.5714285714286,2.68571428571429,NA,NA
"2727",2009-11-15,46,2010,0.41,41.2,10.7142857142857,2.45714285714286,NA,NA
"2728",2009-11-16,47,2010,0.41,41.61,10.8571428571429,2.22857142857143,NA,NA
"2729",2009-11-17,48,2010,0.4,42.01,11,2,NA,NA
"2730",2009-11-18,49,2010,0.39,42.4,10.8571428571429,1.81428571428571,NA,NA
"2731",2009-11-19,50,2010,0.38,42.78,10.7142857142857,1.62857142857143,NA,NA
"2732",2009-11-20,51,2010,0.37,43.15,10.5714285714286,1.44285714285714,NA,NA
"2733",2009-11-21,52,2010,0.33,43.48,10.4285714285714,1.25714285714286,NA,NA
"2734",2009-11-22,53,2010,0.33,43.81,10.2857142857143,1.07142857142857,NA,NA
"2735",2009-11-23,54,2010,0.33,44.14,10.1428571428571,0.885714285714286,NA,NA
"2736",2009-11-24,55,2010,0.33,44.47,10,0.7,NA,NA
"2737",2009-11-25,56,2010,0.34,44.81,10.4285714285714,0.728571428571429,NA,NA
"2738",2009-11-26,57,2010,0.34,45.15,10.8571428571429,0.757142857142857,NA,NA
"2739",2009-11-27,58,2010,0.34,45.49,11.2857142857143,0.785714285714286,NA,NA
"2740",2009-11-28,59,2010,0.32,45.81,11.7142857142857,0.814285714285714,NA,NA
"2741",2009-11-29,60,2010,0.34,46.15,12.1428571428571,0.842857142857143,NA,NA
"2742",2009-11-30,61,2010,0.3,46.45,12.5714285714286,0.871428571428571,NA,NA
"2743",2009-12-01,62,2010,0.27,46.72,13,0.9,NA,NA
"2744",2009-12-02,63,2010,0.25,46.97,NA,0.742857142857143,NA,NA
"2745",2009-12-03,64,2010,0.25,47.22,NA,0.585714285714286,NA,NA
"2746",2009-12-04,65,2010,0.25,47.47,NA,0.428571428571429,NA,NA
"2747",2009-12-05,66,2010,0.25,47.72,NA,0.271428571428571,NA,NA
"2748",2009-12-06,67,2010,0.23,47.95,NA,0.114285714285714,NA,NA
"2749",2009-12-07,68,2010,0.23,48.18,NA,-0.0428571428571428,NA,NA
"2750",2009-12-08,69,2010,0.21,48.39,NA,-0.2,NA,NA
"2751",2009-12-09,70,2010,0.21,48.6,NA,-0.142857142857143,NA,NA
"2752",2009-12-10,71,2010,0.21,48.81,NA,-0.0857142857142857,NA,NA
"2753",2009-12-11,72,2010,0.19,49,NA,-0.0285714285714286,NA,NA
"2754",2009-12-12,73,2010,0.19,49.19,NA,0.0285714285714286,NA,NA
"2755",2009-12-13,74,2010,0.17,49.36,NA,0.0857142857142857,NA,NA
"2756",2009-12-14,75,2010,0.17,49.53,NA,0.142857142857143,NA,NA
"2757",2009-12-15,76,2010,0.17,49.7,16,0.2,NA,NA
"441",2010-09-14,349,2010,1.62,2010.31,13,11.9,NA,NA
"442",2010-09-15,350,2010,1.56,2011.87,13.1428571428571,11.5571428571429,NA,NA
"443",2010-09-16,351,2010,1.55,2013.42,13.2857142857143,11.2142857142857,NA,NA
"444",2010-09-17,352,2010,1.53,2014.95,13.4285714285714,10.8714285714286,NA,NA
"445",2010-09-18,353,2010,1.5,2016.45,13.5714285714286,10.5285714285714,NA,NA
"446",2010-09-19,354,2010,1.48,2017.93,13.7142857142857,10.1857142857143,NA,NA
"447",2010-09-20,355,2010,1.61,2019.54,13.8571428571429,9.84285714285714,NA,NA
"448",2010-09-21,356,2010,1.87,2021.41,14,9.5,NA,NA
"449",2010-09-22,357,2010,2.31,2023.72,14,9.9,NA,NA
"450",2010-09-23,358,2010,2.06,2025.78,14,10.3,NA,NA
"451",2010-09-24,359,2010,1.81,2027.59,14,10.7,NA,NA
"452",2010-09-25,360,2010,1.69,2029.28,14,11.1,NA,NA
"453",2010-09-26,361,2010,1.57,2030.85,14,11.5,NA,NA
"454",2010-09-27,362,2010,1.49,2032.34,14,11.9,NA,NA
"455",2010-09-28,363,2010,1.41,2033.75,14,12.3,NA,NA
"456",2010-09-29,364,2010,1.35,2035.1,NA,NA,NA,NA
"457",2010-09-30,365,2010,1.36,2036.46,NA,NA,NA,NA
"2758",2010-10-01,1,2011,1.35,1.35,NA,NA,NA,NA
"2759",2010-10-02,2,2011,1.35,2.7,NA,NA,NA,NA
"2760",2010-10-03,3,2011,1.29,3.99,NA,NA,NA,NA
"2761",2010-10-04,4,2011,1.3,5.29,NA,NA,NA,NA
"2762",2010-10-05,5,2011,1.33,6.62,13,8.7,NA,NA
"2763",2010-10-06,6,2011,1.42,8.04,13.1428571428571,8.05714285714286,NA,NA
"2764",2010-10-07,7,2011,1.49,9.53,13.2857142857143,7.41428571428571,NA,NA
"2765",2010-10-08,8,2011,1.46,10.99,13.4285714285714,6.77142857142857,NA,NA
"2766",2010-10-09,9,2011,1.49,12.48,13.5714285714286,6.12857142857143,NA,NA
"2767",2010-10-10,10,2011,1.53,14.01,13.7142857142857,5.48571428571429,NA,NA
"2768",2010-10-11,11,2011,1.66,15.67,13.8571428571429,4.84285714285714,NA,NA
"2769",2010-10-12,12,2011,1.75,17.42,14,4.2,NA,NA
"2770",2010-10-13,13,2011,1.66,19.08,14,4.11428571428571,NA,NA
"2771",2010-10-14,14,2011,1.5,20.58,14,4.02857142857143,NA,NA
"2772",2010-10-15,15,2011,1.33,21.91,14,3.94285714285714,NA,NA
"2773",2010-10-16,16,2011,1.17,23.08,14,3.85714285714286,NA,NA
"2774",2010-10-17,17,2011,1.11,24.19,14,3.77142857142857,NA,NA
"2775",2010-10-18,18,2011,1.27,25.46,14,3.68571428571429,NA,NA
"2776",2010-10-19,19,2011,1.21,26.67,14,3.6,NA,NA
"2777",2010-10-20,20,2011,1.15,27.82,14.1428571428571,NA,NA,NA
"2778",2010-10-21,21,2011,1.27,29.09,14.2857142857143,NA,NA,NA
"2779",2010-10-22,22,2011,1.58,30.67,14.4285714285714,NA,NA,NA
"2780",2010-10-23,23,2011,1.48,32.15,14.5714285714286,NA,NA,NA
"2781",2010-10-24,24,2011,1.47,33.62,14.7142857142857,NA,NA,NA
"2782",2010-10-25,25,2011,1.46,35.08,14.8571428571429,NA,NA,NA
"2783",2010-10-26,26,2011,1.46,36.54,15,NA,NA,NA
"2784",2010-10-27,27,2011,1.45,37.99,15.1428571428571,NA,NA,NA
"2785",2010-10-28,28,2011,1.45,39.44,15.2857142857143,NA,NA,NA
"2786",2010-10-29,29,2011,1.44,40.88,15.4285714285714,NA,NA,NA
"2787",2010-10-30,30,2011,1.44,42.32,15.5714285714286,NA,NA,NA
"2788",2010-10-31,31,2011,1.43,43.75,15.7142857142857,NA,NA,NA
"2789",2010-11-01,32,2011,1.43,45.18,15.8571428571429,NA,NA,NA
"2790",2010-11-02,33,2011,1.4,46.58,16,2.6,NA,NA
"2791",2010-11-03,34,2011,1.46,48.04,16.1428571428571,2.45714285714286,NA,NA
"2792",2010-11-04,35,2011,1.46,49.5,16.2857142857143,2.31428571428571,NA,NA
"2793",2010-11-05,36,2011,1.45,50.95,16.4285714285714,2.17142857142857,NA,NA
"2794",2010-11-06,37,2011,1.41,52.36,16.5714285714286,2.02857142857143,NA,NA
"2795",2010-11-07,38,2011,1.33,53.69,16.7142857142857,1.88571428571429,NA,NA
"2796",2010-11-08,39,2011,1.21,54.9,16.8571428571429,1.74285714285714,NA,NA
"2797",2010-11-09,40,2011,0.93,55.83,17,1.6,NA,NA
"2798",2010-11-10,41,2011,0.86,56.69,17.2857142857143,1.51428571428571,NA,NA
"2799",2010-11-11,42,2011,0.69,57.38,17.5714285714286,1.42857142857143,NA,NA
"2800",2010-11-12,43,2011,0.62,58,17.8571428571429,1.34285714285714,NA,NA
"2801",2010-11-13,44,2011,0.6,58.6,18.1428571428571,1.25714285714286,NA,NA
"2802",2010-11-14,45,2011,0.61,59.21,18.4285714285714,1.17142857142857,NA,NA
"2803",2010-11-15,46,2011,0.59,59.8,18.7142857142857,1.08571428571429,NA,NA
"2804",2010-11-16,47,2011,0.57,60.37,19,1,NA,NA
"2805",2010-11-17,48,2011,0.55,60.92,19.1428571428571,0.985714285714286,NA,NA
"2806",2010-11-18,49,2011,0.53,61.45,19.2857142857143,0.971428571428571,NA,NA
"2807",2010-11-19,50,2011,0.53,61.98,19.4285714285714,0.957142857142857,NA,NA
"2808",2010-11-20,51,2011,0.52,62.5,19.5714285714286,0.942857142857143,NA,NA
"2809",2010-11-21,52,2011,0.5,63,19.7142857142857,0.928571428571429,NA,NA
"2810",2010-11-22,53,2011,0.47,63.47,19.8571428571429,0.914285714285714,NA,NA
"2811",2010-11-23,54,2011,0.44,63.91,20,0.9,NA,NA
"2812",2010-11-24,55,2011,0.42,64.33,20.4285714285714,0.828571428571429,NA,NA
"2813",2010-11-25,56,2011,0.39,64.72,20.8571428571429,0.757142857142857,NA,NA
"2814",2010-11-26,57,2011,0.34,65.06,21.2857142857143,0.685714285714286,NA,NA
"2815",2010-11-27,58,2011,0.34,65.4,21.7142857142857,0.614285714285714,NA,NA
"2816",2010-11-28,59,2011,0.31,65.71,22.1428571428571,0.542857142857143,NA,NA
"2817",2010-11-29,60,2011,0.31,66.02,22.5714285714286,0.471428571428571,NA,NA
"2818",2010-11-30,61,2011,0.31,66.33,23,0.4,NA,NA
"2819",2010-12-01,62,2011,0.31,66.64,22.8571428571429,0.428571428571429,NA,NA
"2820",2010-12-02,63,2011,0.31,66.95,22.7142857142857,0.457142857142857,NA,NA
"2821",2010-12-03,64,2011,0.3,67.25,22.5714285714286,0.485714285714286,NA,NA
"2822",2010-12-04,65,2011,0.3,67.55,22.4285714285714,0.514285714285714,NA,NA
"2823",2010-12-05,66,2011,0.3,67.85,22.2857142857143,0.542857142857143,NA,NA
"2824",2010-12-06,67,2011,0.3,68.15,22.1428571428571,0.571428571428571,NA,NA
"2825",2010-12-07,68,2011,0.3,68.45,22,0.6,NA,NA
"2826",2010-12-08,69,2011,0.29,68.74,21.8571428571429,0.585714285714286,NA,NA
"2827",2010-12-09,70,2011,0.29,69.03,21.7142857142857,0.571428571428571,NA,NA
"2828",2010-12-10,71,2011,0.29,69.32,21.5714285714286,0.557142857142857,NA,NA
"2829",2010-12-11,72,2011,0.29,69.61,21.4285714285714,0.542857142857143,NA,NA
"2830",2010-12-12,73,2011,0.29,69.9,21.2857142857143,0.528571428571429,NA,NA
"2831",2010-12-13,74,2011,0.28,70.18,21.1428571428571,0.514285714285714,NA,NA
"2832",2010-12-14,75,2011,0.28,70.46,21,0.5,NA,NA
"2833",2010-12-15,76,2011,0.28,70.74,21.1428571428571,0.485714285714286,NA,NA
"458",2011-09-14,349,2011,8.39,2726.96,14.2857142857143,9.08571428571429,NA,NA
"459",2011-09-15,350,2011,9.88,2736.84,14.5714285714286,8.47142857142857,NA,NA
"460",2011-09-16,351,2011,9.38,2746.22,14.8571428571429,7.85714285714286,NA,NA
"461",2011-09-17,352,2011,9.65,2755.87,15.1428571428571,7.24285714285714,NA,NA
"462",2011-09-18,353,2011,8.85,2764.72,15.4285714285714,6.62857142857143,NA,NA
"463",2011-09-19,354,2011,7.62,2772.34,15.7142857142857,6.01428571428571,NA,NA
"464",2011-09-20,355,2011,6.64,2778.98,16,5.4,NA,NA
"465",2011-09-21,356,2011,6.09,2785.07,16,6.3,NA,NA
"466",2011-09-22,357,2011,5.43,2790.5,16,7.2,NA,NA
"467",2011-09-23,358,2011,4.9,2795.4,16,8.1,NA,NA
"468",2011-09-24,359,2011,4.51,2799.91,16,9,NA,NA
"469",2011-09-25,360,2011,4.24,2804.15,16,9.9,NA,NA
"470",2011-09-26,361,2011,4.12,2808.27,16,10.8,NA,NA
"471",2011-09-27,362,2011,4.01,2812.28,16,11.7,NA,NA
"472",2011-09-28,363,2011,3.78,2816.06,15.3333333333333,11.1333333333333,NA,NA
"473",2011-09-29,364,2011,3.74,2819.8,14.6666666666667,10.5666666666667,NA,NA
"474",2011-09-30,365,2011,3.6,2823.4,14,10,NA,NA
"2834",2011-10-01,1,2012,3.6,3.6,NA,NA,NA,NA
"2835",2011-10-02,2,2012,3.52,7.12,NA,NA,NA,NA
"2836",2011-10-03,3,2012,3.53,10.65,NA,NA,NA,NA
"2837",2011-10-04,4,2012,3.46,14.11,16,9.3,NA,NA
"2838",2011-10-05,5,2012,3.5,17.61,16.1428571428571,8.25714285714286,NA,NA
"2839",2011-10-06,6,2012,3.37,20.98,16.2857142857143,7.21428571428572,NA,NA
"2840",2011-10-07,7,2012,3.32,24.3,16.4285714285714,6.17142857142857,NA,NA
"2841",2011-10-08,8,2012,3.21,27.51,16.5714285714286,5.12857142857143,NA,NA
"2842",2011-10-09,9,2012,2.92,30.43,16.7142857142857,4.08571428571429,NA,NA
"2843",2011-10-10,10,2012,2.82,33.25,16.8571428571429,3.04285714285714,NA,NA
"2844",2011-10-11,11,2012,2.68,35.93,17,2,NA,NA
"2845",2011-10-12,12,2012,2.38,38.31,16.8571428571429,2.1,NA,NA
"2846",2011-10-13,13,2012,2.52,40.83,16.7142857142857,2.2,NA,NA
"2847",2011-10-14,14,2012,2.35,43.18,16.5714285714286,2.3,NA,NA
"2848",2011-10-15,15,2012,2.23,45.41,16.4285714285714,2.4,NA,NA
"2849",2011-10-16,16,2012,2.24,47.65,16.2857142857143,2.5,NA,NA
"2850",2011-10-17,17,2012,2.14,49.79,16.1428571428571,2.6,NA,NA
"2851",2011-10-18,18,2012,2,51.79,16,2.7,NA,NA
"2852",2011-10-19,19,2012,1.9,53.69,16,2.58571428571429,NA,NA
"2853",2011-10-20,20,2012,1.79,55.48,16,2.47142857142857,NA,NA
"2854",2011-10-21,21,2012,1.69,57.17,16,2.35714285714286,NA,NA
"2855",2011-10-22,22,2012,1.56,58.73,16,2.24285714285714,NA,NA
"2856",2011-10-23,23,2012,1.46,60.19,16,2.12857142857143,NA,NA
"2857",2011-10-24,24,2012,1.36,61.55,16,2.01428571428571,NA,NA
"2858",2011-10-25,25,2012,1.64,63.19,16,1.9,NA,NA
"2859",2011-10-26,26,2012,1.55,64.74,16.1428571428571,1.97142857142857,NA,NA
"2860",2011-10-27,27,2012,1.46,66.2,16.2857142857143,2.04285714285714,NA,NA
"2861",2011-10-28,28,2012,1.38,67.58,16.4285714285714,2.11428571428571,NA,NA
"2862",2011-10-29,29,2012,1.29,68.87,16.5714285714286,2.18571428571429,NA,NA
"2863",2011-10-30,30,2012,1.2,70.07,16.7142857142857,2.25714285714286,NA,NA
"2864",2011-10-31,31,2012,1.15,71.22,16.8571428571429,2.32857142857143,NA,NA
"2865",2011-11-01,32,2012,1.32,72.54,17,2.4,NA,NA
"2866",2011-11-02,33,2012,1.2,73.74,17.2857142857143,2.2,NA,NA
"2867",2011-11-03,34,2012,1.08,74.82,17.5714285714286,2,NA,NA
"2868",2011-11-04,35,2012,0.96,75.78,17.8571428571429,1.8,NA,NA
"2869",2011-11-05,36,2012,0.85,76.63,18.1428571428571,1.6,NA,NA
"2870",2011-11-06,37,2012,0.75,77.38,18.4285714285714,1.4,NA,NA
"2871",2011-11-07,38,2012,0.74,78.12,18.7142857142857,1.2,NA,NA
"2872",2011-11-08,39,2012,0.64,78.76,19,1,NA,NA
"2873",2011-11-09,40,2012,0.62,79.38,19.1428571428571,0.971428571428571,NA,NA
"2874",2011-11-10,41,2012,0.57,79.95,19.2857142857143,0.942857142857143,NA,NA
"2875",2011-11-11,42,2012,0.62,80.57,19.4285714285714,0.914285714285714,NA,NA
"2876",2011-11-12,43,2012,0.6,81.17,19.5714285714286,0.885714285714286,NA,NA
"2877",2011-11-13,44,2012,0.58,81.75,19.7142857142857,0.857142857142857,NA,NA
"2878",2011-11-14,45,2012,0.56,82.31,19.8571428571429,0.828571428571429,NA,NA
"2879",2011-11-15,46,2012,0.5,82.81,20,0.8,NA,NA
"2880",2011-11-16,47,2012,0.44,83.25,20.1428571428571,0.728571428571429,NA,NA
"2881",2011-11-17,48,2012,0.44,83.69,20.2857142857143,0.657142857142857,NA,NA
"2882",2011-11-18,49,2012,0.49,84.18,20.4285714285714,0.585714285714286,NA,NA
"2883",2011-11-19,50,2012,0.48,84.66,20.5714285714286,0.514285714285714,NA,NA
"2884",2011-11-20,51,2012,0.47,85.13,20.7142857142857,0.442857142857143,NA,NA
"2885",2011-11-21,52,2012,0.46,85.59,20.8571428571429,0.371428571428571,NA,NA
"2886",2011-11-22,53,2012,0.45,86.04,21,0.3,NA,NA
"2887",2011-11-23,54,2012,0.44,86.48,20.8571428571429,0.357142857142857,NA,NA
"2888",2011-11-24,55,2012,0.44,86.92,20.7142857142857,0.414285714285714,NA,NA
"2889",2011-11-25,56,2012,0.44,87.36,20.5714285714286,0.471428571428571,NA,NA
"2890",2011-11-26,57,2012,0.44,87.8,20.4285714285714,0.528571428571428,NA,NA
"2891",2011-11-27,58,2012,0.43,88.23,20.2857142857143,0.585714285714286,NA,NA
"2892",2011-11-28,59,2012,0.43,88.66,20.1428571428571,0.642857142857143,NA,NA
"2893",2011-11-29,60,2012,0.41,89.07,20,0.7,NA,NA
"2894",2011-11-30,61,2012,0.41,89.48,20.1428571428571,0.628571428571429,NA,NA
"2895",2011-12-01,62,2012,0.4,89.88,20.2857142857143,0.557142857142857,NA,NA
"2896",2011-12-02,63,2012,0.4,90.28,20.4285714285714,0.485714285714286,NA,NA
"2897",2011-12-03,64,2012,0.39,90.67,20.5714285714286,0.414285714285714,NA,NA
"2898",2011-12-04,65,2012,0.39,91.06,20.7142857142857,0.342857142857143,NA,NA
"2899",2011-12-05,66,2012,0.39,91.45,20.8571428571429,0.271428571428571,NA,NA
"2900",2011-12-06,67,2012,0.38,91.83,21,0.2,NA,NA
"2901",2011-12-07,68,2012,0.38,92.21,21.2857142857143,0.242857142857143,NA,NA
"2902",2011-12-08,69,2012,0.37,92.58,21.5714285714286,0.285714285714286,NA,NA
"2903",2011-12-09,70,2012,0.37,92.95,21.8571428571429,0.328571428571429,NA,NA
"2904",2011-12-10,71,2012,0.36,93.31,22.1428571428571,0.371428571428571,NA,NA
"2905",2011-12-11,72,2012,0.36,93.67,22.4285714285714,0.414285714285714,NA,NA
"2906",2011-12-12,73,2012,0.35,94.02,22.7142857142857,0.457142857142857,NA,NA
"2907",2011-12-13,74,2012,0.35,94.37,23,0.5,NA,NA
"2908",2011-12-14,75,2012,0.34,94.71,23.1428571428571,0.485714285714286,NA,NA
"2909",2011-12-15,76,2012,0.34,95.05,23.2857142857143,0.471428571428571,NA,NA
